0,403548;0,338269;0,308596;0,308596;0,290792;0,284858;0,278923;0,278923;0,272989;0,267054;0,255185;0,421331;0,350263;0,314729;0,309653;0,284271;0,279195;0,274119;0,269042;0,263966;0,25889;0,248737;0,182786;0,183259;0,183495;0,183968;0,184441;0,184678;0,185151;0,185624;0,186097;0,18657;0,187042;0,187515;0,188225;0,188698;0,189171;0,189644;0,190116;0,190826;0,191299;0,191772;0,192245;0,192718;0,19319;0,193663;0,1939;0,194373;0,194846;0,195082;0,272196;0,276237;0,281012;0,285788;0,290563;0,291298;0,2924;0,293135;0,293869;0,294604;0,295339;0,296441;0,402563;0,345953;0,289343;0,301923;0,339663;0,333373;0,320793;0,327083;0,327083;1
0,423372;0,360316;0,319781;0,306269;0,279245;0,274741;0,270237;0,265733;0,261229;0,256726;0,252222;0,42823;0,363231;0,321173;0,305879;0,279114;0,275291;0,267644;0,26382;0,259997;0,25235;0,248526;0,18377;0,184014;0,184502;0,184746;0,185234;0,185722;0,185966;0,186454;0,186698;0,187186;0,18743;0,187918;0,188163;0,188651;0,189139;0,189627;0,190115;0,190359;0,190847;0,191335;0,191579;0,192067;0,192311;0,192799;0,193044;0,193288;0,193776;0,19402;0,273743;0,278324;0,282906;0,286724;0,290542;0,290923;0,291687;0,292451;0,292832;0,293596;0,29436;0,295123;0,524286;0,430384;0,328657;0,305182;0,289531;0,258231;0,250405;0,258231;0,24258;1
0,483726;0,37351;0,336771;0,312279;0,269417;0,257171;0,251048;0,238801;0,232678;0,226555;0,226555;0,482884;0,373846;0,3375;0,311538;0,27;0,259615;0,24923;0,238846;0,233654;0,228461;0,223269;0,181701;0,182181;0,182661;0,183141;0,183621;0,184101;0,184581;0,185061;0,185541;0,186021;0,186742;0,187222;0,187942;0,188422;0,189142;0,189622;0,190342;0,191062;0,191542;0,192262;0,192982;0,193462;0,193942;0,194422;0,194902;0,195383;0,195863;0,196103;0,270321;0,274777;0,279604;0,285174;0,290744;0,291858;0,292971;0,293714;0,294828;0,295571;0,296313;0,296685;0,312558;0,390698;0,364651;0,390698;0,364651;0,338605;0,286512;0,260465;0,257861;1
0,539527;0,421812;0,343335;0,304097;0,24524;0,23543;0,22562;0,206001;0,196192;0,196192;0,186382;0,539604;0,418797;0,346313;0,306044;0,241614;0,23356;0,225506;0,209398;0,201345;0,193291;0,185237;0,181143;0,181624;0,182105;0,182827;0,183308;0,184029;0,18451;0,185232;0,185954;0,186435;0,187157;0,187638;0,188359;0,188841;0,189322;0,190043;0,190524;0,191006;0,191727;0,192208;0,19269;0,193411;0,193892;0,194373;0,194855;0,195095;0,195576;0,196057;0,268988;0,274655;0,280322;0,285233;0,290522;0,291655;0,292789;0,293922;0,294678;0,295811;0,296567;0,297322;0,578449;0,35671;0,318147;0,322968;0,265123;0,269943;0,255482;0,269943;0,226559;1
0,48159;0,371662;0,319315;0,282672;0,266968;0,261733;0,261733;0,256499;0,246029;0,240795;0,23556;0,482454;0,374763;0,318764;0,284303;0,267073;0,262765;0,258457;0,25415;0,245535;0,241227;0,232612;0,180067;0,180784;0,181739;0,182456;0,183172;0,183888;0,184366;0,185083;0,185799;0,186277;0,186993;0,187709;0,188426;0,189142;0,189859;0,190336;0,191053;0,191531;0,192008;0,192725;0,193202;0,193441;0,193919;0,194396;0,194874;0,195113;0,19559;0,195829;0,267384;0,274031;0,27994;0,286588;0,291389;0,292497;0,293236;0,293974;0,294713;0,295452;0,29619;0,296929;0,416612;0,383283;0,329124;0,329124;0,312459;0,287463;0,312459;0,304127;0,304127;1
0,546573;0,414869;0,322676;0,269994;0,243653;0,237068;0,230483;0,223898;0,217312;0,210727;0,204142;0,541269;0,411364;0,319348;0,270634;0,243571;0,238158;0,232745;0,227333;0,22192;0,216507;0,211095;0,182326;0,182806;0,183287;0,183767;0,184247;0,184728;0,185208;0,185689;0,186169;0,18665;0,18713;0,18761;0,188091;0,188571;0,189052;0,189772;0,190253;0,190733;0,191454;0,191934;0,192415;0,192895;0,193135;0,193616;0,194096;0,194577;0,194817;0,195297;0,272208;0,276338;0,280468;0,285725;0,290606;0,291357;0,292483;0,293234;0,293985;0,294736;0,295487;0,296238;0,44076;0,377794;0,346311;0,314828;0,295939;0,29279;0,286494;0,299087;0,314828;1
0,487818;0,434795;0,349957;0,286328;0,254514;0,254514;0,233304;0,2227;0,212095;0,212095;0,212095;0,483957;0,437866;0,345684;0,284229;0,24582;0,261183;0,230456;0,222774;0,215092;0,230456;0,20741;0,182713;0,183175;0,183638;0,183869;0,184332;0,184794;0,185488;0,185951;0,186644;0,187107;0,187801;0,188263;0,188957;0,18942;0,189882;0,190345;0,190576;0,191039;0,19127;0,191501;0,191964;0,192195;0,192426;0,192889;0,19312;0,193352;0,193814;0,194045;0,276712;0,279264;0,283274;0,28692;0,290201;0,290565;0,291295;0,292024;0,292388;0,293117;0,293482;0,294211;0,555956;0,370637;0,308864;0,308864;0,293421;0,277978;0,277978;0,247091;0,247091;1
0,55581;0,396015;0,319591;0,284853;0,243167;0,243167;0,236219;0,222324;0,208429;0,208429;0,201481;0,550505;0,394046;0,318713;0,283945;0,249176;0,243381;0,237586;0,225997;0,214407;0,208612;0,202818;0,180894;0,181372;0,18209;0,182569;0,183286;0,183765;0,184483;0,185201;0,185919;0,186636;0,187115;0,187833;0,188551;0,189268;0,189747;0,190465;0,190943;0,191422;0,1919;0,192379;0,192858;0,193336;0,193575;0,194054;0,194533;0,194772;0,19525;0,195729;0,269573;0,274434;0,28079;0,286398;0,291259;0,292006;0,292754;0,293502;0,29425;0,294998;0,295745;0,296867;0,553162;0,423006;0,296105;0,296105;0,273327;0,273327;0,244042;0,244042;0,266819;1
0,626361;0,446175;0,326051;0,248829;0,197347;0,197347;0,188766;0,180186;0,180186;0,180186;0,171606;0,624553;0,447123;0,326471;0,248402;0,198722;0,198722;0,191624;0,184527;0,17743;0,17743;0,170333;0,180751;0,181232;0,181953;0,182434;0,182914;0,183635;0,184116;0,184837;0,185318;0,186039;0,18676;0,187241;0,187962;0,188443;0,188923;0,189644;0,190125;0,190846;0,191567;0,192288;0,19325;0,193971;0,194692;0,195173;0,195653;0,196134;0,196615;0,197096;0,26737;0,272606;0,277841;0,283824;0,290929;0,292425;0,293546;0,294668;0,29579;0,296912;0,29766;0,298408;0,507891;0,393616;0,27934;0,232784;0,410545;0,338594;0,211621;0,258178;0,245481;1
0,587846;0,43634;0,339375;0,272712;0,22423;0,21211;0,199989;0,199989;0,187868;0,181808;0,175748;0,575132;0,431349;0,342104;0,27765;0,22807;0,218154;0,208237;0,203279;0,193363;0,188405;0,178489;0,181369;0,181842;0,182553;0,183026;0,1835;0,18421;0,184684;0,185157;0,185631;0,186341;0,186815;0,187525;0,187999;0,188709;0,189419;0,19013;0,190603;0,191313;0,191787;0,192497;0,192971;0,193444;0,193681;0,194155;0,194628;0,194865;0,195339;0,195812;0,273163;0,277186;0,280477;0,285962;0,290716;0,291447;0,292179;0,29291;0,293641;0,294373;0,295104;0,295836;0,53969;0,350798;0,286036;0,340005;0,410164;0,24286;0,280639;0,215876;0,188891;1
0,674941;0,45496;0,319972;0,234979;0,174985;0,169985;0,164986;0,159986;0,154986;0,149987;0,144987;0,673237;0,454542;0,32161;0,235847;0,175814;0,171525;0,167237;0,158661;0,154373;0,150085;0,145797;0,174684;0,175659;0,176877;0,178095;0,17907;0,180044;0,181019;0,182237;0,183211;0,184186;0,18516;0,186379;0,187597;0,188571;0,189789;0,191008;0,191982;0,1932;0,194175;0,195149;0,196124;0,196855;0,197586;0,198317;0,199047;0,199535;0,200266;0,200753;0,256315;0,265442;0,274949;0,284836;0,292823;0,294344;0,295485;0,297006;0,298147;0,299287;0,300048;0,301189;0,190422;0,3653;0,369186;0,384731;0,3653;0,345869;0,330324;0,307007;0,299235;1
0,527617;0,385018;0,313718;0,270938;0,249548;0,249548;0,242418;0,242418;0,235289;0,228159;0,228159;0,529513;0,382426;0,317708;0,27064;0,247106;0,247106;0,241222;0,241222;0,235339;0,229455;0,229455;0,181483;0,181957;0,182667;0,183141;0,183615;0,184089;0,1848;0,185273;0,185747;0,186221;0,186695;0,187406;0,18788;0,18859;0,189301;0,189775;0,190486;0,191197;0,19167;0,192381;0,192855;0,193329;0,193803;0,194277;0,19475;0,195224;0,195461;0,195935;0,269957;0,274798;0,279639;0,285224;0,290809;0,291926;0,292671;0,293788;0,294533;0,29565;0,296395;0,297139;0,444921;0,352229;0,326275;0,322568;0,31886;0,31886;0,304029;0,300322;0,285491;1
0,649894;0,465265;0,339717;0,251095;0,192014;0,177244;0,169859;0,162473;0,147703;0,140318;0,132933;0,640112;0,461619;0,338521;0,258507;0,196958;0,184648;0,172338;0,166183;0,153873;0,147718;0,141563;0,179084;0,179574;0,180308;0,180797;0,181531;0,182265;0,182999;0,183733;0,184467;0,184956;0,18569;0,186424;0,187158;0,188136;0,18887;0,189849;0,190828;0,191806;0,192785;0,193519;0,194497;0,195231;0,195965;0,196699;0,197188;0,197678;0,198167;0,198412;0,264423;0,269781;0,275521;0,282409;0,291593;0,293123;0,294654;0,296185;0,29695;0,298098;0,298863;0,299629;0,625186;0,446561;0,282822;0,297707;0,223281;0,229235;0,235189;0,214349;0,19351;1
0,556328;0,413487;0,323272;0,285682;0,233056;0,225538;0,225538;0,21802;0,210503;0,210503;0,202985;0,554816;0,420685;0,329232;0,286553;0,231681;0,225585;0,219488;0,213391;0,207294;0,207294;0,201197;0,181788;0,182259;0,182494;0,182965;0,183436;0,184142;0,184613;0,185084;0,185791;0,186262;0,186733;0,187439;0,18791;0,188381;0,189087;0,189558;0,190265;0,190971;0,191678;0,192149;0,192855;0,193326;0,194032;0,194503;0,194974;0,195445;0,195681;0,196152;0,271543;0,274859;0,27928;0,284807;0,290702;0,291807;0,292913;0,29365;0,294755;0,295492;0,296229;0,296597;0,480194;0,414713;0,371059;0,349232;0,305578;0,283751;0,261924;0,21827;0,21827;1
0,671156;0,462641;0,293223;0,234579;0,175934;0,169418;0,169418;0,162902;0,162902;0,162902;0,162902;0,656205;0,46097;0,298275;0,23862;0,184388;0,173542;0,173542;0,168119;0,168119;0,173542;0,173542;0,179404;0,179903;0,180651;0,1814;0,182149;0,182897;0,183895;0,184644;0,185392;0,186141;0,186889;0,187638;0,188137;0,188886;0,189634;0,190383;0,191131;0,19163;0,192379;0,193127;0,193626;0,194375;0,194874;0,195123;0,195623;0,196122;0,196371;0,19687;0,266891;0,272761;0,279805;0,285675;0,291545;0,292719;0,293502;0,294285;0,295067;0,29585;0,296633;0,297415;0,64987;0,446785;0,276195;0,251825;0,247763;0,207146;0,207146;0,223393;0,203084;1
0,570821;0,434911;0,326184;0,258229;0,231047;0,224251;0,217456;0,21066;0,203865;0,197069;0,190274;0,563136;0,435414;0,325109;0,261248;0,232221;0,226415;0,22061;0,214804;0,208999;0,197388;0,191582;0,180944;0,181649;0,18212;0,182591;0,183297;0,183767;0,184473;0,185179;0,185885;0,186355;0,187061;0,187767;0,188473;0,189179;0,189885;0,190355;0,191061;0,191532;0,192003;0,192473;0,192708;0,193179;0,19365;0,19412;0,194356;0,194826;0,195297;0,195767;0,269965;0,274366;0,280602;0,286471;0,290872;0,291973;0,292706;0,29344;0,294174;0,295274;0,296008;0,296741;0,342181;0,366622;0,425282;0,322628;0,293298;0,283521;0,317739;0,327516;0,298186;1
0,443291;0,371648;0,304483;0,268662;0,264184;0,268662;0,268662;0,268662;0,268662;0,268662;0,264184;0,438885;0,36835;0,301733;0,270385;0,266466;0,270385;0,270385;0,270385;0,270385;0,270385;0,266466;0,182681;0,183161;0,183642;0,184123;0,184604;0,185084;0,185565;0,186046;0,186526;0,187007;0,187488;0,187969;0,188449;0,18893;0,189411;0,189651;0,190132;0,190613;0,191093;0,191574;0,191815;0,192295;0,192776;0,193257;0,193497;0,193978;0,194459;0,194699;0,27581;0,279522;0,283234;0,286575;0,289916;0,290658;0,291401;0,291772;0,292514;0,293257;0,293999;0,294741;0,153778;0,207266;0,26744;0,274126;0,367731;0,468021;0,401161;0,287498;0,434591;1
0,612166;0,546576;0,38479;0,249239;0,157414;0,148669;0,135551;0,126806;0,113688;0,109315;0,10057;0,615802;0,54622;0,382702;0,247017;0,15656;0,146123;0,135685;0,125248;0,114811;0,107852;0,100894;0,180733;0,179952;0,17917;0,17865;0,17865;0,17891;0,179431;0,180212;0,181254;0,182295;0,183337;0,184379;0,185681;0,186723;0,188025;0,189066;0,190369;0,191671;0,193233;0,194796;0,196358;0,19766;0,198962;0,200004;0,200785;0,201567;0,202088;0,202348;0,266757;0,260534;0,268416;0,278373;0,291234;0,293723;0,296212;0,298286;0,299946;0,30119;0,30202;0,30285;0,645367;0,444351;0,296234;0,264495;0,253915;0,232755;0,211596;0,190436;0,169277;1
0,579971;0,461483;0,342994;0,243214;0,19956;0,19956;0,19956;0,19956;0,19956;0,193324;0,193324;0,56161;0,454636;0,342315;0,246039;0,208598;0,208598;0,208598;0,208598;0,208598;0,203249;0,203249;0,182783;0,183499;0,184215;0,184692;0,18517;0,185647;0,185885;0,186363;0,186601;0,187079;0,187556;0,188033;0,18851;0,188987;0,189465;0,189942;0,190419;0,190658;0,191135;0,191374;0,191612;0,191851;0,192328;0,192567;0,193044;0,193283;0,19376;0,194237;0,275237;0,280839;0,283453;0,287188;0,289802;0,290175;0,290922;0,291669;0,292416;0,293163;0,29391;0,294657;0,452058;0,439673;0,278666;0,284858;0,322014;0,309629;0,303436;0,278666;0,272473;1
0,620242;0,49494;0,363374;0,256868;0,187952;0,175422;0,162892;0,150362;0,144097;0,137832;0,131566;0,602576;0,488575;0,363717;0,266002;0,19543;0,184573;0,173716;0,162858;0,15743;0,146573;0,141144;0,18432;0,18456;0,185042;0,185282;0,185763;0,186004;0,186485;0,186726;0,186967;0,187448;0,187688;0,187929;0,18841;0,188651;0,188892;0,189132;0,189613;0,189854;0,190335;0,190576;0,191057;0,191538;0,19202;0,192501;0,192982;0,193223;0,193704;0,194185;0,278905;0,2819;0,284146;0,286392;0,289013;0,289762;0,29051;0,291259;0,292008;0,292757;0,293131;0,29388;0,258226;0,245315;0,406706;0,335694;0,413161;0,264681;0,25177;0,40025;0,361516;1
0,598602;0,500147;0,318992;0,255981;0,204785;0,19297;0,181156;0,177218;0,169341;0,165403;0,157527;0,595259;0,49947;0,318156;0,256577;0,205262;0,194999;0,184736;0,177893;0,171051;0,16763;0,160788;0,179627;0,17988;0,180388;0,180895;0,181403;0,182164;0,183179;0,18394;0,184955;0,18597;0,186984;0,187999;0,18876;0,189521;0,190029;0,190536;0,191044;0,191551;0,192312;0,19282;0,193581;0,194342;0,194849;0,19561;0,196118;0,196372;0,196879;0,197386;0,268027;0,272058;0,280119;0,285762;0,290598;0,291807;0,293016;0,294226;0,295435;0,296241;0,297047;0,297853;0,481457;0,36474;0,306382;0,35015;0,306382;0,306382;0,291792;0,277202;0,262613;1
0,493767;0,392928;0,333815;0,292088;0,253838;0,246884;0,243406;0,239929;0,236452;0,232975;0,229498;0,494855;0,390518;0,333878;0,292143;0,256371;0,247427;0,244446;0,238484;0,235503;0,232522;0,229541;0,180516;0,181274;0,182031;0,182789;0,183546;0,184051;0,184808;0,185566;0,186071;0,186828;0,187333;0,188091;0,188595;0,189353;0,189858;0,190363;0,190868;0,191373;0,191878;0,192383;0,192635;0,19314;0,193392;0,193897;0,19415;0,194655;0,19516;0,195412;0,271533;0,277302;0,282302;0,287302;0,291148;0,291532;0,292302;0,292686;0,293455;0,29384;0,294609;0,294994;0,725433;0,449078;0,3109;0,241811;0,172722;0,172722;0,138178;0,138178;0,138178;1
0,512154;0,516494;0,368924;0,3125;0,212674;0,190973;0,177952;0,169271;0,169271;0,177952;0,186632;0,514684;0,518139;0,369606;0,310883;0,21071;0,189984;0,176167;0,169259;0,169259;0,176167;0,183076;0,186031;0,184978;0,184452;0,183663;0,1834;0,183663;0,183926;0,184452;0,185241;0,186031;0,18682;0,187347;0,187873;0,188136;0,188399;0,188662;0,188925;0,189452;0,189978;0,190767;0,19182;0,192872;0,193925;0,194714;0,195503;0,19603;0,196293;0,196819;0,281011;0,274157;0,278869;0,281867;0,287864;0,289578;0,29172;0,293433;0,294718;0,296004;0,296432;0,297289;0,472729;0,398576;0,338326;0,324422;0,315153;0,301249;0,287345;0,254903;0,245634;1
0,542189;0,402073;0,328969;0,271095;0,234543;0,231497;0,228451;0,225405;0,225405;0,225405;0,222359;0,543496;0,399783;0,32662;0,271748;0,235167;0,232554;0,229941;0,227328;0,224715;0,224715;0,222102;0,184952;0,185199;0,185692;0,185938;0,186432;0,186678;0,186925;0,187171;0,187418;0,187911;0,188158;0,188404;0,188651;0,188898;0,189144;0,189391;0,189391;0,189637;0,189884;0,190377;0,190624;0,19087;0,191364;0,19161;0,192103;0,19235;0,192843;0,19309;0,280233;0,28288;0,285149;0,286284;0,288931;0,289309;0,290066;0,290822;0,291578;0,292335;0,292713;0,293469;0,505623;0,402626;0,346446;0,308992;0,374536;0,280902;0,215358;0,234085;0,215358;1
0,52515;0,425122;0,341765;0,283415;0,241736;0,2334;0,229232;0,220897;0,216729;0,208393;0,204225;0,515748;0,421019;0,343832;0,287696;0,245594;0,238577;0,23156;0,224543;0,217526;0,210509;0,207001;0,181602;0,182112;0,182367;0,182877;0,183387;0,183897;0,184663;0,185173;0,185683;0,186448;0,186958;0,187468;0,187978;0,188488;0,188999;0,189509;0,190019;0,190529;0,191294;0,192059;0,192824;0,193334;0,1941;0,194865;0,19512;0,19563;0,19614;0,196395;0,271333;0,274972;0,279824;0,284272;0,290338;0,291551;0,292764;0,293977;0,294786;0,295595;0,296404;0,296808;0,666731;0,454589;0,263662;0,242448;0,20608;0,25457;0,20608;0,196989;0,178805;1
0,338264;0,331632;0,31505;0,31505;0,291836;0,291836;0,28852;0,28852;0,285203;0,281887;0,281887;0,363569;0,347167;0,322565;0,314364;0,287028;0,284294;0,281561;0,278827;0,276093;0,27336;0,270626;0,18223;0,18298;0,18348;0,18423;0,18473;0,18523;0,18573;0,18648;0,18698;0,187479;0,187979;0,188479;0,189229;0,189729;0,190229;0,190729;0,191229;0,191479;0,191729;0,191729;0,191729;0,191729;0,191979;0,191979;0,192229;0,192479;0,192979;0,193479;0,276547;0,281188;0,285056;0,288924;0,290471;0,290858;0,290858;0,290858;0,291245;0,292018;0,292405;0,293179;0,514351;0,247471;0,339666;0,325109;0,339666;0,291142;0,26688;0,281437;0,320256;1
0,600037;0,417344;0,315103;0,261469;0,226271;0,219567;0,212862;0,206158;0,199454;0,191073;0,186045;0,623802;0,415868;0,308412;0,253986;0,219098;0,212121;0,205143;0,198165;0,192583;0,185605;0,180023;0,179808;0,18085;0,181892;0,182935;0,183977;0,184759;0,185801;0,186583;0,187365;0,188147;0,188668;0,189449;0,18971;0,189971;0,190231;0,190492;0,190752;0,190752;0,191013;0,191274;0,191795;0,192055;0,192577;0,193098;0,193358;0,19388;0,194401;0,194661;0,271119;0,277947;0,284775;0,287988;0,290398;0,2908;0,291603;0,292407;0,29321;0,293611;0,294415;0,294816;0,419742;0,375559;0,419742;0,353467;0,331375;0,287192;0,2651;0,2651;0,220917;1
0,456537;0,547148;0,400777;0,303197;0,230011;0,216071;0,198646;0,181221;0,163796;0,149856;0,135916;0,476438;0,555375;0,400321;0,296012;0,219895;0,205799;0,188884;0,171969;0,155054;0,140958;0,129681;0,184079;0,182747;0,181415;0,180882;0,180616;0,180616;0,181415;0,182214;0,183546;0,184612;0,185677;0,186743;0,187542;0,188341;0,188874;0,189407;0,189939;0,190739;0,191538;0,192603;0,193669;0,195001;0,196067;0,196866;0,197665;0,198198;0,19873;0,198997;0,273813;0,265646;0,275102;0,28155;0,289717;0,291866;0,294015;0,295735;0,297024;0,298314;0,299174;0,299603;0,643175;0,395395;0,268868;0,263596;0,263596;0,263596;0,258324;0,210877;0,195061;1
0,671379;0,432018;0,321094;0,216009;0,18098;0,18098;0,175142;0,175142;0,169304;0,169304;0,169304;0,671941;0,443389;0,329114;0,214838;0,17827;0,173699;0,169128;0,169128;0,164557;0,159986;0,159986;0,180617;0,181102;0,181344;0,181829;0,182314;0,182799;0,183284;0,184011;0,184496;0,185223;0,18595;0,18692;0,187648;0,188617;0,189345;0,190314;0,191042;0,191769;0,192496;0,193224;0,193709;0,194436;0,194921;0,195406;0,19589;0,196375;0,19686;0,197345;0,269274;0,272313;0,27801;0,285226;0,291302;0,292442;0,293201;0,294341;0,2951;0,29624;0,296999;0,297759;0,527857;0,404316;0,314468;0,303237;0,303237;0,292006;0,269544;0,258313;0,22462;1
